node_id,node_name,parent_set_index,parent_count,parent_indices,parent_names,parent_mask_chunks_hex,log_score,fixed_score,fixed_hex,saturated
35,jaundice,1098,2,54 60,age bilirubin,1040000000000000 0000000000000000,-5523.85120813,-362011113,ea6c2617,0
35,jaundice,1099,2,54 62,age itching,4040000000000000 0000000000000000,-5849.83229272,-383374609,e9262aef,0
35,jaundice,1100,2,60 62,bilirubin itching,5000000000000000 0000000000000000,-5488.84877116,-359717193,ea8f26b7,0
35,jaundice,1101,3,6 41 54,skin PBC age,0040020000000040 0000000000000000,-5772.28923262,-378292747,e973b5f5,0
35,jaundice,1102,3,6 41 60,skin PBC bilirubin,1000020000000040 0000000000000000,-5517.86321407,-361618684,ea722304,0
35,jaundice,1103,3,6 41 62,skin PBC itching,4000020000000040 0000000000000000,-5716.47454063,-374634875,e9ab8685,0
35,jaundice,1104,3,6 54 60,skin age bilirubin,1040000000000040 0000000000000000,-5594.52965941,-366643096,ea257868,0
35,jaundice,1105,3,6 54 62,skin age itching,4040000000000040 0000000000000000,-5793.06372658,-379654224,e95eefb0,0
35,jaundice,1106,3,6 60 62,skin bilirubin itching,5000000000000040 0000000000000000,-5522.34635325,-361912491,ea6da755,0
35,jaundice,1107,3,41 54 60,PBC age bilirubin,1040020000000000 0000000000000000,-5599.52828014,-366970685,ea2078c3,0
35,jaundice,1108,3,41 54 62,PBC age itching,4040020000000000 0000000000000000,-5827.68460952,-381923139,e93c50bd,0
35,jaundice,1109,3,41 60 62,PBC bilirubin itching,5000020000000000 0000000000000000,-5524.90123036,-362079927,ea6b1949,0
35,jaundice,1110,3,54 60 62,age bilirubin itching,5040000000000000 0000000000000000,-5597.28127515,-366823426,ea22b7fe,0
35,jaundice,1111,4,6 41 54 60,skin PBC age bilirubin,1040020000000040 0000000000000000,-5732.53519785,-375687427,e99b76fd,0
35,jaundice,1112,4,6 41 54 62,skin PBC age itching,4040020000000040 0000000000000000,-5843.4013356,-382953150,e92c9942,0
35,jaundice,1113,4,6 41 60 62,skin PBC bilirubin itching,5000020000000040 0000000000000000,-5591.34419783,-366434333,ea28a7e3,0
35,jaundice,1114,4,6 54 60 62,skin age bilirubin itching,5040000000000040 0000000000000000,-5732.08067852,-375657639,e99beb59,0
35,jaundice,1115,4,41 54 60 62,PBC age bilirubin itching,5040020000000000 0000000000000000,-5752.32674116,-376984485,e987ac5b,0
36,RHepatitis,1116,0,,,0000000000000000 0000000000000000,-1084.75391372,-71090432,fbc33f00,0
36,RHepatitis,1117,1,1,ast,0000000000000002 0000000000000000,-1079.86264585,-70769878,fbc8232a,0
36,RHepatitis,1118,1,9,anorexia,0000000000000200 0000000000000000,-1074.8593483,-70441982,fbcd2402,0
36,RHepatitis,1119,1,21,phosphatase,0000000000200000 0000000000000000,-1049.98063147,-68811531,fbe604f5,0
36,RHepatitis,1120,1,51,ggtp,0008000000000000 0000000000000000,-1090.6284094,-71475423,fbbd5f21,0
36,RHepatitis,1121,1,66,alt,0000000000000000 0000000000000004,-1087.51045396,-71271085,fbc07d53,0
36,RHepatitis,1122,2,1 9,ast anorexia,0000000000000202 0000000000000000,-1079.04239408,-70716122,fbc8f526,0
36,RHepatitis,1123,2,1 21,ast phosphatase,0000000000200002 0000000000000000,-1063.12244317,-69672792,fbd8e0a8,0
36,RHepatitis,1124,2,1 51,ast ggtp,0008000000000002 0000000000000000,-1111.99597654,-72875768,fba80108,0
36,RHepatitis,1125,2,1 66,ast alt,0000000000000002 0000000000000004,-1108.5808013,-72651951,fbab6b51,0
36,RHepatitis,1126,2,9 21,anorexia phosphatase,0000000000200200 0000000000000000,-1048.12935282,-68690205,fbe7dee3,0
36,RHepatitis,1127,2,9 51,anorexia ggtp,0008000000000200 0000000000000000,-1091.70094864,-71545713,fbbc4c8f,0
36,RHepatitis,1128,2,9 66,anorexia alt,0000000000000200 0000000000000004,-1087.4809058,-71269149,fbc084e3,0
36,RHepatitis,1129,2,21 51,phosphatase ggtp,0008000000200000 0000000000000000,-1071.17073896,-70200246,fbd0d44a,0
36,RHepatitis,1130,2,21 66,phosphatase alt,0000000000200000 0000000000000004,-1072.14850652,-70264325,fbcfd9fb,0
36,RHepatitis,1131,2,51 66,ggtp alt,0008000000000000 0000000000000004,-1126.47118623,-73824416,fb998760,0
36,RHepatitis,1132,3,1 9 21,ast anorexia phosphatase,0000000000200202 0000000000000000,-1083.39108964,-71001118,fbc49be2,0
36,RHepatitis,1133,3,1 9 51,ast anorexia ggtp,0008000000000202 0000000000000000,-1143.71048914,-74954211,fb884a1d,0
36,RHepatitis,1134,3,1 9 66,ast anorexia alt,0000000000000202 0000000000000004,-1138.15584531,-74590181,fb8dd81b,0
36,RHepatitis,1135,3,1 21 51,ast phosphatase ggtp,0008000000200002 0000000000000000,-1146.30901954,-75124508,fb85b0e4,0
36,RHepatitis,1136,3,1 21 66,ast phosphatase alt,0000000000200002 0000000000000004,-1142.88367013,-74900024,fb891dc8,0
36,RHepatitis,1137,3,1 51 66,ast ggtp alt,0008000000000002 0000000000000004,-1230.19152049,-80621831,fb31cef9,0
36,RHepatitis,1138,3,9 21 51,anorexia phosphatase ggtp,0008000000200200 0000000000000000,-1092.71344338,-71612068,fbbb495c,0
36,RHepatitis,1139,3,9 21 66,anorexia phosphatase alt,0000000000200200 0000000000000004,-1095.17561106,-71773429,fbb8d30b,0
36,RHepatitis,1140,3,9 51 66,anorexia ggtp alt,0008000000000200 0000000000000004,-1164.88560109,-76341943,fb731d49,0
36,RHepatitis,1141,3,21 51 66,phosphatase ggtp alt,0008000000200000 0000000000000004,-1166.73064481,-76462860,fb7144f4,0
36,RHepatitis,1142,4,1 9 21 51,ast anorexia phosphatase ggtp,0008000000200202 0000000000000000,-1218.10505196,-79829733,fb3de51b,0
36,RHepatitis,1143,4,1 9 21 66,ast anorexia phosphatase alt,0000000000200202 0000000000000004,-1221.52192391,-80053661,fb3a7a63,0
36,RHepatitis,1144,4,1 9 51 66,ast anorexia ggtp alt,0008000000000202 0000000000000004,-1329.54810788,-87133265,face73af,0
36,RHepatitis,1145,4,1 21 51 66,ast phosphatase ggtp alt,0008000000200002 0000000000000004,-1392.25882817,-91243075,fa8fbdbd,0
36,RHepatitis,1146,4,9 21 51 66,anorexia phosphatase ggtp alt,0008000000200200 0000000000000004,-1254.33349455,-82204000,fb19aaa0,0
37,pressure_ruq,1147,0,,,0000000000000000 0000000000000000,-6663.2953642,-436685725,e5f8b463,0
37,pressure_ruq,1148,1,17,ESR,0000000000020000 0000000000000000,-6651.10148723,-435886587,e604e605,0
37,pressure_ruq,1149,1,19,sex,0000000000080000 0000000000000000,-6646.07202515,-435556976,e609ed90,0
37,pressure_ruq,1150,1,41,PBC,0000020000000000 0000000000000000,-6597.39278244,-432366733,e63a9b73,0
37,pressure_ruq,1151,1,51,ggtp,0008000000000000 0000000000000000,-6662.99466785,-436666019,e5f9015d,0
37,pressure_ruq,1152,1,52,gallstones,0010000000000000 0000000000000000,-6642.08781274,-435295867,e60de985,0
37,pressure_ruq,1153,2,17 19,ESR sex,00000000000a0000 0000000000000000,-6653.47844835,-436042364,e6028584,0
37,pressure_ruq,1154,2,17 41,ESR PBC,0000020000020000 0000000000000000,-6616.33178853,-433607920,e627ab10,0
37,pressure_ruq,1155,2,17 51,ESR ggtp,0008000000020000 0000000000000000,-6689.33054836,-438391967,e5deab61,0
37,pressure_ruq,1156,2,17 52,ESR gallstones,0010000000020000 0000000000000000,-6636.11705436,-434904567,e613e209,0
37,pressure_ruq,1157,2,19 41,sex PBC,0000020000080000 0000000000000000,-6607.02578437,-432998042,e630f966,0
37,pressure_ruq,1158,2,19 51,sex ggtp,0008000000080000 0000000000000000,-6667.03911052,-436931075,e5f4f5fd,0
37,pressure_ruq,1159,2,19 52,sex gallstones,0010000000080000 0000000000000000,-6622.32563965,-434000733,e621aca3,0
37,pressure_ruq,1160,2,41 51,PBC ggtp,0008020000000000 0000000000000000,-6626.36541403,-434265484,e61da274,0
37,pressure_ruq,1161,2,41 52,PBC gallstones,0010020000000000 0000000000000000,-6559.8363903,-429905438,e66029e2,0
37,pressure_ruq,1162,2,51 52,ggtp gallstones,0018000000000000 0000000000000000,-6652.23652521,-435960973,e603c373,0
37,pressure_ruq,1163,3,17 19 41,ESR sex PBC,00000200000a0000 0000000000000000,-6646.87268647,-435609448,e6092098,0
37,pressure_ruq,1164,3,17 19 51,ESR sex ggtp,00080000000a0000 0000000000000000,-6747.26506002,-442188763,e5a4bc25,0
37,pressure_ruq,1165,3,17 19 52,ESR sex gallstones,00100000000a0000 0000000000000000,-6644.06404525,-435425381,e60bef9b,0
37,pressure_ruq,1166,3,17 41 51,ESR PBC ggtp,0008020000020000 0000000000000000,-6712.69655712,-439923282,e5c74dae,0
37,pressure_ruq,1167,3,17 41 52,ESR PBC gallstones,0010020000020000 0000000000000000,-6592.27512404,-432031343,e63fb991,0
37,pressure_ruq,1168,3,17 51 52,ESR ggtp gallstones,0018000000020000 0000000000000000,-6720.34622366,-440424610,e5bfa75e,0
37,pressure_ruq,1169,3,19 41 51,sex PBC ggtp,0008020000080000 0000000000000000,-6668.67709329,-437038422,e5f352aa,0
37,pressure_ruq,1170,3,19 41 52,sex PBC gallstones,0010020000080000 0000000000000000,-6579.41407983,-431188481,e64c95ff,0
37,pressure_ruq,1171,3,19 51 52,sex ggtp gallstones,0018000000080000 0000000000000000,-6673.098271,-437328168,e5eee6d8,0
37,pressure_ruq,1172,3,41 51 52,PBC ggtp gallstones,0018020000000000 0000000000000000,-6619.86818802,-433839682,e62421be,0
37,pressure_ruq,1173,4,17 19 41 51,ESR sex PBC ggtp,00080200000a0000 0000000000000000,-6845.92302289,-448654411,e54213b5,0
37,pressure_ruq,1174,4,17 19 41 52,ESR sex PBC gallstones,00100200000a0000 0000000000000000,-6653.89885029,-436069915,e60219e5,0
37,pressure_ruq,1175,4,17 19 51 52,ESR sex ggtp gallstones,00180000000a0000 0000000000000000,-6827.0876581,-447420017,e554e98f,0
37,pressure_ruq,1176,4,17 41 51 52,ESR PBC ggtp gallstones,0018020000020000 0000000000000000,-6776.48271863,-444103571,e587846d,0
37,pressure_ruq,1177,4,19 41 51 52,sex PBC ggtp gallstones,0018020000080000 0000000000000000,-6703.57807273,-439325693,e5d06c03,0
38,density,1178,0,,,0000000000000000 0000000000000000,-6680.08108196,-437785794,e5e7eb3e,0
38,density,1179,1,1,ast,0000000000000002 0000000000000000,-6693.81801757,-438686058,e5da2e96,0
38,density,1180,1,25,encephalopathy,0000000002000000 0000000000000000,-6604.16278325,-432810412,e633d654,0
38,density,1181,1,51,ggtp,0008000000000000 0000000000000000,-6693.43948073,-438661250,e5da8f7e,0
38,density,1182,1,53,platelet,0020000000000000 0000000000000000,-6691.78606598,-438552892,e5dc36c4,0
38,density,1183,1,54,age,0040000000000000 0000000000000000,-6695.16356719,-438774240,e5d8d620,0
38,density,1184,2,1 25,ast encephalopathy,0000000002000002 0000000000000000,-6626.91635838,-434301590,e61d156a,0
38,density,1185,2,1 51,ast ggtp,0008000000000002 0000000000000000,-6753.31847563,-442585480,e59eae78,0
38,density,1186,2,1 53,ast platelet,0020000000000002 0000000000000000,-6752.00946419,-442499692,e59ffd94,0
38,density,1187,2,1 54,ast age,0040000000000002 0000000000000000,-6753.86176793,-442621085,e59e2363,0
38,density,1188,2,25 51,encephalopathy ggtp,0008000002000000 0000000000000000,-6630.49010709,-434535800,e6198288,0
38,density,1189,2,25 53,encephalopathy platelet,0020000002000000 0000000000000000,-6629.11850149,-434445910,e61ae1aa,0
38,density,1190,2,25 54,encephalopathy age,0040000002000000 0000000000000000,-6632.00903102,-434635344,e617fdb0,0
38,density,1191,2,51 53,ggtp platelet,0028000000000000 0000000000000000,-6750.49607388,-442400511,e5a18101,0
38,density,1192,2,51 54,ggtp age,0048000000000000 0000000000000000,-6754.92748275,-442690928,e59d1290,0
38,density,1193,2,53 54,platelet age,0060000000000000 0000000000000000,-6753.16350878,-442575324,e59ed624,0
38,density,1194,3,1 25 51,ast encephalopathy ggtp,0008000002000002 0000000000000000,-6726.71791138,-440842185,e5b94837,0
38,density,1195,3,1 25 53,ast encephalopathy platelet,0020000002000002 0000000000000000,-6727.87269006,-440917865,e5b82097,0
38,density,1196,3,1 25 54,ast encephalopathy age,0040000002000002 0000000000000000,-6724.86409002,-440720693,e5bb22cb,0
38,density,1197,3,1 51 53,ast ggtp platelet,0028000000000002 0000000000000000,-6988.79129164,-458017426,e4b3356e,0
38,density,1198,3,1 51 54,ast ggtp age,0048000000000002 0000000000000000,-6993.58445079,-458331551,e4ae6a61,0
38,density,1199,3,1 53 54,ast platelet age,0060000000000002 0000000000000000,-7002.32498592,-458904370,e4a5acce,0
38,density,1200,3,25 51 53,encephalopathy ggtp platelet,0028000002000000 0000000000000000,-6734.31077834,-441339791,e5b1b071,0
38,density,1201,3,25 51 54,encephalopathy ggtp age,0048000002000000 0000000000000000,-6743.38795751,-441934673,e5a89caf,0
38,density,1202,3,25 53 54,encephalopathy platelet age,0060000002000000 0000000000000000,-6736.25481437,-441467196,e5afbec4,0
38,density,1203,3,51 53 54,ggtp platelet age,0068000000000000 0000000000000000,-7020.99618324,-460128006,e49300fa,0
38,density,1204,4,1 25 51 53,ast encephalopathy ggtp platelet,0028000002000002 0000000000000000,-7079.13602925,-463938259,e458dd2d,0
38,density,1205,4,1 25 51 54,ast encephalopathy ggtp age,0048000002000002 0000000000000000,-7084.96870896,-464320509,e4530803,0
38,density,1206,4,1 25 53 54,ast encephalopathy platelet age,0060000002000002 0000000000000000,-7092.00186153,-464781434,e44bff86,0
38,density,1207,4,1 51 53 54,ast ggtp platelet age,0068000000000002 0000000000000000,-7843.28155074,-514017300,e15cb7ec,0
38,density,1208,4,25 51 53 54,encephalopathy ggtp platelet age,0068000002000000 0000000000000000,-7122.9423771,-466809152,e42d0ec0,0
39,nausea,1209,0,,,0000000000000000 0000000000000000,-6038.83564188,-395761133,e8692a13,0
39,nausea,1210,1,0,hepatalgia,0000000000000001 0000000000000000,-6039.36498027,-395795823,e868a291,0
39,nausea,1211,1,1,ast,0000000000000002 0000000000000000,-6052.79961994,-396676276,e85b334c,0
39,nausea,1212,1,4,THepatitis,0000000000000010 0000000000000000,-6030.41364284,-395209188,e871961c,0
39,nausea,1213,1,51,ggtp,0008000000000000 0000000000000000,-6054.00980494,-396755587,e859fd7d,0
39,nausea,1214,1,54,age,0040000000000000 0000000000000000,-6053.4052103,-396715964,e85a9844,0
39,nausea,1215,2,0 1,hepatalgia ast,0000000000000003 0000000000000000,-6068.81422149,-397725809,e84b2f8f,0
39,nausea,1216,2,0 4,hepatalgia THepatitis,0000000000000011 0000000000000000,-6035.60663923,-395549517,e86c64b3,0
39,nausea,1217,2,0 51,hepatalgia ggtp,0008000000000001 0000000000000000,-6070.30161913,-397823287,e849b2c9,0
39,nausea,1218,2,0 54,hepatalgia age,0040000000000001 0000000000000000,-6069.71143486,-397784609,e84a49df,0
39,nausea,1219,2,1 4,ast THepatitis,0000000000000012 0000000000000000,-6054.93571464,-396816267,e8591075,0
39,nausea,1220,2,1 51,ast ggtp,0008000000000002 0000000000000000,-6116.15766343,-400828509,e81bd7a3,0
39,nausea,1221,2,1 54,ast age,0040000000000002 0000000000000000,-6108.55699317,-400330391,e8237169,0
39,nausea,1222,2,4 51,THepatitis ggtp,0008000000000010 0000000000000000,-6058.46664696,-397047670,e855888a,0
39,nausea,1223,2,4 54,THepatitis age,0040000000000010 0000000000000000,-6056.90761353,-396945497,e85717a7,0
39,nausea,1224,2,51 54,ggtp age,0048000000000000 0000000000000000,-6118.33864272,-400971441,e819a94f,0
39,nausea,1225,3,0 1 4,hepatalgia ast THepatitis,0000000000000013 0000000000000000,-6087.91244778,-398977430,e838166a,0
39,nausea,1226,3,0 1 51,hepatalgia ast ggtp,0008000000000003 0000000000000000,-6191.140657,-405742594,e7d0dbfe,0
39,nausea,1227,3,0 1 54,hepatalgia ast age,0040000000000003 0000000000000000,-6186.79434554,-405457754,e7d534a6,0
39,nausea,1228,3,0 4 51,hepatalgia THepatitis ggtp,0008000000000011 0000000000000000,-6091.49262622,-399212061,e83481e3,0
39,nausea,1229,3,0 4 54,hepatalgia THepatitis age,0040000000000011 0000000000000000,-6093.95759522,-399373605,e8320adb,0
39,nausea,1230,3,0 51 54,hepatalgia ggtp age,0048000000000001 0000000000000000,-6196.96705791,-406124433,e7cb086f,0
39,nausea,1231,3,1 4 51,ast THepatitis ggtp,0008000000000012 0000000000000000,-6156.38579743,-403464900,e7f39d3c,0
39,nausea,1232,3,1 4 54,ast THepatitis age,0040000000000012 0000000000000000,-6153.30324974,-403262882,e7f6b25e,0
39,nausea,1233,3,1 51 54,ast ggtp age,0048000000000002 0000000000000000,-6358.46172895,-416708148,e72989cc,0
39,nausea,1234,3,4 51 54,THepatitis ggtp age,0048000000000010 0000000000000000,-6171.33544608,-404444640,e7e4aa20,0
39,nausea,1235,4,0 1 4 51,hepatalgia ast THepatitis ggtp,0008000000000013 0000000000000000,-6277.88015445,-411427154,e77a1eae,0
39,nausea,1236,4,0 1 4 54,hepatalgia ast THepatitis age,0040000000000013 0000000000000000,-6284.95772452,-411890989,e7730ad3,0
39,nausea,1237,4,0 1 51 54,hepatalgia ast ggtp age,0048000000000003 0000000000000000,-6650.15286879,-435824418,e605d8de,0
39,nausea,1238,4,0 4 51 54,hepatalgia THepatitis ggtp age,0048000000000011 0000000000000000,-6306.79785057,-413322304,e75d33c0,0
39,nausea,1239,4,1 4 51 54,ast THepatitis ggtp age,0048000000000012 0000000000000000,-6528.82862447,-427873313,e67f2bdf,0
40,vh_amn,1240,0,,,0000000000000000 0000000000000000,-4617.19696661,-302592620,edf6cd94,0
40,vh_amn,1241,1,1,ast,0000000000000002 0000000000000000,-4630.3564521,-303455040,ede9a4c0,0
40,vh_amn,1242,1,22,hbsag,0000000000400000 0000000000000000,-4420.08763822,-289674863,eebbe991,0
40,vh_amn,1243,1,47,ChHepatitis,0000800000000000 0000000000000000,-4479.63786156,-293577547,ee805cb5,0
40,vh_amn,1244,1,54,age,0040000000000000 0000000000000000,-4628.47661421,-303331843,edeb85fd,0
40,vh_amn,1245,1,66,alt,0000000000000000 0000000000000004,-4629.47546307,-303397304,edea8648,0
40,vh_amn,1246,2,1 22,ast hbsag,0000000000400002 0000000000000000,-4448.13909162,-291513244,ee9fdc64,0
40,vh_amn,1247,2,1 47,ast ChHepatitis,0000800000000002 0000000000000000,-4522.34795093,-296376595,ee55a6ed,0
40,vh_amn,1248,2,1 54,ast age,0040000000000002 0000000000000000,-4684.70436218,-307016785,edb34baf,0
40,vh_amn,1249,2,1 66,ast alt,0000000000000002 0000000000000004,-4684.53006236,-307005362,edb3784e,0
40,vh_amn,1250,2,22 47,hbsag ChHepatitis,0000800000400000 0000000000000000,-4340.44772872,-284455582,ef0b8d62,0
40,vh_amn,1251,2,22 54,hbsag age,0040000000400000 0000000000000000,-4442.58343706,-291149148,eea56aa4,0
40,vh_amn,1252,2,22 66,hbsag alt,0000000000400000 0000000000000004,-4448.74536544,-291552976,ee9f4130,0
40,vh_amn,1253,2,47 54,ChHepatitis age,0040800000000000 0000000000000000,-4519.99645488,-296222488,ee5800e8,0
40,vh_amn,1254,2,47 66,ChHepatitis alt,0000800000000000 0000000000000004,-4523.24662691,-296435491,ee54c0dd,0
40,vh_amn,1255,2,54 66,age alt,0040000000000000 0000000000000004,-4689.36134209,-307321985,edaea37f,0
40,vh_amn,1256,3,1 22 47,ast hbsag ChHepatitis,0000800000400002 0000000000000000,-4420.69064092,-289714382,eebb4f32,0
40,vh_amn,1257,3,1 22 54,ast hbsag age,0040000000400002 0000000000000000,-4561.98410637,-298974190,ee2e0412,0
40,vh_amn,1258,3,1 22 66,ast hbsag alt,0000000000400002 0000000000000004,-4552.300797,-298339585,ee37b2ff,0
40,vh_amn,1259,3,1 47 54,ast ChHepatitis age,0040800000000002 0000000000000000,-4696.97130499,-307820711,eda70759,0
40,vh_amn,1260,3,1 47 66,ast ChHepatitis alt,0000800000000002 0000000000000004,-4689.35549255,-307321602,edaea4fe,0
40,vh_amn,1261,3,1 54 66,ast age alt,0040000000000002 0000000000000004,-4916.26592395,-322192404,eccbbbec,0
40,vh_amn,1262,3,22 47 54,hbsag ChHepatitis age,0040800000400000 0000000000000000,-4425.33221523,-290018572,eeb6aaf4,0
40,vh_amn,1263,3,22 47 66,hbsag ChHepatitis alt,0000800000400000 0000000000000004,-4431.69543293,-290435592,eeb04df8,0
40,vh_amn,1264,3,22 54 66,hbsag age alt,0040000000400000 0000000000000004,-4570.88400983,-299557454,ee251db2,0
40,vh_amn,1265,3,47 54 66,ChHepatitis age alt,0040800000000000 0000000000000004,-4707.04694677,-308481029,ed9cf3fb,0
40,vh_amn,1266,4,1 22 47 54,ast hbsag ChHepatitis age,0040800000400002 0000000000000000,-4732.86593546,-310173102,ed832252,0
40,vh_amn,1267,4,1 22 47 66,ast hbsag ChHepatitis alt,0000800000400002 0000000000000004,-4714.4084492,-308963472,ed959770,0
40,vh_amn,1268,4,1 22 54 66,ast hbsag age alt,0040000000400002 0000000000000004,-4972.89653937,-325903748,ec931a7c,0
40,vh_amn,1269,4,1 47 54 66,ast ChHepatitis age alt,0040800000000002 0000000000000004,-5261.17938132,-344796652,eb72d214,0
40,vh_amn,1270,4,22 47 54 66,hbsag ChHepatitis age alt,0040800000400000 0000000000000004,-4780.90374255,-313321308,ed5318a4,0
41,PBC,1271,0,,,0000000000000000 0000000000000000,-6664.24226421,-436747781,e5f7c1fb,0
41,PBC,1272,1,14,cholesterol,0000000000004000 0000000000000000,-5890.14801385,-386016740,e8fdda1c,0
41,PBC,1273,1,17,ESR,0000000000020000 0000000000000000,-5254.73168756,-344374096,eb7944b0,0
41,PBC,1274,1,18,ama,0000000000040000 0000000000000000,-4409.08756296,-288953963,eec6e995,0
41,PBC,1275,1,19,sex,0000000000080000 0000000000000000,-5341.310714,-350048139,eb22b075,0
41,PBC,1276,1,60,bilirubin,1000000000000000 0000000000000000,-5804.35526681,-380394227,e953a50d,0
41,PBC,1277,2,14 17,cholesterol ESR,0000000000024000 0000000000000000,-4735.23622217,-310328441,ed80c387,0
41,PBC,1278,2,14 18,cholesterol ama,0000000000044000 0000000000000000,-3949.21401962,-258815690,f092c936,0
41,PBC,1279,2,14 19,cholesterol sex,0000000000084000 0000000000000000,-4767.62323434,-312450956,ed606074,0
41,PBC,1280,2,14 60,cholesterol bilirubin,1000000000004000 0000000000000000,-5203.68413465,-341028643,ebac50dd,0
41,PBC,1281,2,17 18,ESR ama,0000000000060000 0000000000000000,-3545.40573122,-232351710,f2269822,0
41,PBC,1282,2,17 19,ESR sex,00000000000a0000 0000000000000000,-4305.32383176,-282153703,ef2ead19,0
41,PBC,1283,2,17 60,ESR bilirubin,1000000000020000 0000000000000000,-4672.14343626,-306193592,edbfdb48,0
41,PBC,1284,2,18 19,ama sex,00000000000c0000 0000000000000000,-3616.28803586,-236997053,f1dfb643,0
41,PBC,1285,2,18 60,ama bilirubin,1000000000040000 0000000000000000,-3883.40623511,-254502911,f0d49801,0
41,PBC,1286,2,19 60,sex bilirubin,1000000000080000 0000000000000000,-4703.20611055,-308229316,eda0cb3c,0
41,PBC,1287,3,14 17 18,cholesterol ESR ama,0000000000064000 0000000000000000,-3252.13150232,-213131690,f34bde56,0
41,PBC,1288,3,14 17 19,cholesterol ESR sex,00000000000a4000 0000000000000000,-3913.89782278,-256501208,f0b61a28,0
41,PBC,1289,3,14 17 60,cholesterol ESR bilirubin,1000000000024000 0000000000000000,-4309.56602026,-282431719,ef2a6f19,0
41,PBC,1290,3,14 18 19,cholesterol ama sex,00000000000c4000 0000000000000000,-3256.47359941,-213416254,f34786c2,0
41,PBC,1291,3,14 18 60,cholesterol ama bilirubin,1000000000044000 0000000000000000,-3535.20013489,-231682876,f230ccc4,0
41,PBC,1292,3,14 19 60,cholesterol sex bilirubin,1000000000084000 0000000000000000,-4271.93483579,-279965521,ef5010af,0
41,PBC,1293,3,17 18 19,ESR ama sex,00000000000e0000 0000000000000000,-2953.43988473,-193556636,f4768f64,0
41,PBC,1294,3,17 18 60,ESR ama bilirubin,1000000000060000 0000000000000000,-3207.94973187,-210236194,f3780cde,0
41,PBC,1295,3,17 19 60,ESR sex bilirubin,10000000000a0000 0000000000000000,-3882.01551859,-254411769,f0d5fc07,0
41,PBC,1296,3,18 19 60,ama sex bilirubin,10000000000c0000 0000000000000000,-3208.75332283,-210288858,f3773f26,0
41,PBC,1297,4,14 17 18 19,cholesterol ESR ama sex,00000000000e4000 0000000000000000,-2743.1889498,-179777631,f548cfa1,0
41,PBC,1298,4,14 17 18 60,cholesterol ESR ama bilirubin,1000000000064000 0000000000000000,-3048.88643647,-199811822,f4171d12,0
41,PBC,1299,4,14 17 19 60,cholesterol ESR sex bilirubin,10000000000a4000 0000000000000000,-3678.83743865,-241096290,f1a1299e,0
41,PBC,1300,4,14 18 19 60,cholesterol ama sex bilirubin,10000000000c4000 0000000000000000,-2975.00688951,-194970052,f460fe3c,0
41,PBC,1301,4,17 18 19 60,ESR ama sex bilirubin,10000000000e0000 0000000000000000,-2731.70322919,-179024903,f5544bf9,0
42,joints,1302,0,,,0000000000000000 0000000000000000,-3526.06470854,-231084177,f239ef6f,0
42,joints,1303,1,1,ast,0000000000000002 0000000000000000,-3539.0282195,-231933753,f22cf8c7,0
42,joints,1304,1,7,pain,0000000000000080 0000000000000000,-3077.9524704,-201716693,f3fa0c2b,0
42,joints,1305,1,54,age,0040000000000000 0000000000000000,-3539.37060709,-231956192,f22ca120,0
42,joints,1306,1,60,bilirubin,1000000000000000 0000000000000000,-3528.30498623,-231230996,f237b1ec,0
42,joints,1307,1,66,alt,0000000000000000 0000000000000004,-3540.11183236,-232004769,f22be35f,0
42,joints,1308,2,1 7,ast pain,0000000000000082 0000000000000000,-3103.23513201,-203373618,f3e0c3ce,0
42,joints,1309,2,1 54,ast age,0040000000000002 0000000000000000,-3595.13411191,-235610709,f1f4ddab,0
42,joints,1310,2,1 60,ast bilirubin,1000000000000002 0000000000000000,-3579.18898935,-234565730,f204cf9e,0
42,joints,1311,2,1 66,ast alt,0000000000000002 0000000000000004,-3594.41768156,-235563757,f1f59513,0
42,joints,1312,2,7 54,pain age,0040000000000080 0000000000000000,-3101.42022442,-203254676,f3e2946c,0
42,joints,1313,2,7 60,pain bilirubin,1000000000000080 0000000000000000,-3069.00967084,-201130618,f402fd86,0
42,joints,1314,2,7 66,pain alt,0000000000000080 0000000000000004,-3107.01647606,-203621432,f3dcfbc8,0
42,joints,1315,2,54 60,age bilirubin,1040000000000000 0000000000000000,-3571.78957819,-234080802,f20c35de,0
42,joints,1316,2,54 66,age alt,0040000000000000 0000000000000004,-3595.33361552,-235623784,f1f4aa98,0
42,joints,1317,2,60 66,bilirubin alt,1000000000000000 0000000000000004,-3575.96453675,-234354412,f2080914,0
42,joints,1318,3,1 7 54,ast pain age,0040000000000082 0000000000000000,-3213.05006935,-210570449,f372f32f,0
42,joints,1319,3,1 7 60,ast pain bilirubin,1000000000000082 0000000000000000,-3173.82415611,-207999740,f39a2d04,0
42,joints,1320,3,1 7 66,ast pain alt,0000000000000082 0000000000000004,-3213.34552389,-210589812,f372a78c,0
42,joints,1321,3,1 54 60,ast age bilirubin,1040000000000002 0000000000000000,-3763.43948665,-246640770,f14c8f7e,0
42,joints,1322,3,1 54 66,ast age alt,0040000000000002 0000000000000004,-3818.60834826,-250256317,f1156443,0
42,joints,1323,3,1 60 66,ast bilirubin alt,1000000000000002 0000000000000004,-3764.17357829,-246688880,f14bd390,0
42,joints,1324,3,7 54 60,pain age bilirubin,1040000000000080 0000000000000000,-3158.68740817,-207007738,f3a95006,0
